


1763943972478;Level 1;2;Happiness;Happiness;0.01;0.03;0.01;0.62;0.21;0.02;0.11;1;
1763943972493;Level 1;2;Happiness;Happiness;0.00;0.02;0.00;0.76;0.13;0.01;0.07;1;
1763943972535;Level 1;2;Happiness;Happiness;0.01;0.03;0.01;0.65;0.20;0.02;0.10;1;
1763943972521;Level 1;2;Happiness;Happiness;0.01;0.02;0.00;0.72;0.15;0.01;0.08;1;
1763943972506;Level 1;2;Happiness;Happiness;0.01;0.03;0.01;0.65;0.21;0.02;0.08;1;
1763943972643;Level 1;2;Happiness;Happiness;0.01;0.02;0.00;0.71;0.16;0.01;0.08;1;
1763943972778;Level 1;2;Happiness;Happiness;0.01;0.02;0.00;0.71;0.16;0.01;0.08;1;
1763943972911;Level 1;2;Happiness;Happiness;0.02;0.15;0.02;0.42;0.23;0.06;0.10;1;
1763943974964;Level 1;3;Anger;Neutral;0.03;0.06;0.05;0.08;0.53;0.13;0.12;1;
1763943975082;Level 1;3;Anger;Neutral;0.03;0.04;0.05;0.08;0.55;0.13;0.11;1;
1763943975248;Level 1;3;Anger;Neutral;0.03;0.05;0.05;0.09;0.53;0.13;0.12;1;
1763943975382;Level 1;3;Anger;Neutral;0.03;0.05;0.03;0.33;0.39;0.06;0.11;1;
1763943975515;Level 1;3;Anger;Neutral;0.04;0.07;0.04;0.20;0.42;0.09;0.13;1;
1763943976216;Level 1;3;Anger;Neutral;0.04;0.06;0.04;0.21;0.43;0.09;0.13;1;
1763943976231;Level 1;3;Anger;Neutral;0.04;0.07;0.04;0.24;0.39;0.09;0.13;1;
1763943976246;Level 1;3;Anger;Neutral;0.04;0.06;0.04;0.25;0.41;0.08;0.13;1;
1763943976260;Level 1;3;Anger;Neutral;0.04;0.06;0.04;0.25;0.40;0.08;0.14;1;
1763943976274;Level 1;3;Anger;Neutral;0.04;0.06;0.04;0.22;0.41;0.09;0.13;1;
1763943976380;Level 1;3;Anger;Neutral;0.04;0.06;0.04;0.25;0.39;0.09;0.13;1;
1763943976516;Level 1;3;Anger;Neutral;0.04;0.07;0.04;0.25;0.38;0.08;0.14;1;
1763943978702;Level 1;4;Anger;Surprise;0.00;0.00;0.02;0.46;0.01;0.00;0.51;1;
1763943978832;Level 1;4;Anger;Surprise;0.01;0.00;0.03;0.44;0.01;0.00;0.51;1;
1763943978966;Level 1;4;Anger;Surprise;0.01;0.00;0.04;0.35;0.01;0.00;0.58;1;
1763943979133;Level 1;4;Anger;Surprise;0.01;0.01;0.07;0.34;0.02;0.01;0.54;1;
1763943979266;Level 1;4;Anger;Surprise;0.03;0.01;0.06;0.25;0.02;0.01;0.61;1;
1763943979955;Level 1;4;Anger;Surprise;0.04;0.02;0.07;0.23;0.03;0.02;0.60;1;
1763943979971;Level 1;4;Anger;Surprise;0.03;0.01;0.08;0.24;0.03;0.01;0.60;1;
1763943979985;Level 1;4;Anger;Surprise;0.03;0.01;0.08;0.23;0.03;0.01;0.62;1;
1763943980012;Level 1;4;Anger;Surprise;0.04;0.01;0.08;0.22;0.03;0.02;0.60;1;
1763943980000;Level 1;4;Anger;Surprise;0.04;0.01;0.08;0.22;0.03;0.02;0.61;1;
1763943980132;Level 1;4;Anger;Surprise;0.04;0.02;0.08;0.22;0.03;0.02;0.59;1;
1763943980265;Level 1;4;Anger;Surprise;0.04;0.01;0.08;0.23;0.03;0.02;0.59;1;
1763943980399;Level 1;4;Anger;Surprise;0.03;0.00;0.03;0.32;0.02;0.01;0.59;1;
1763943982455;Level 1;5;Sadness;Happiness;0.01;0.03;0.04;0.48;0.18;0.04;0.21;1;
1763943982587;Level 1;5;Sadness;Happiness;0.01;0.04;0.06;0.46;0.16;0.04;0.22;1;
1763943982722;Level 1;5;Sadness;Happiness;0.01;0.04;0.07;0.46;0.15;0.04;0.24;1;
1763943982889;Level 1;5;Sadness;Happiness;0.01;0.03;0.03;0.62;0.08;0.02;0.21;1;
1763943983020;Level 1;5;Sadness;Happiness;0.01;0.03;0.03;0.60;0.07;0.01;0.24;1;
1763943983734;Level 1;5;Sadness;Happiness;0.01;0.03;0.02;0.63;0.08;0.01;0.22;1;
1763943983749;Level 1;5;Sadness;Happiness;0.01;0.03;0.02;0.65;0.07;0.01;0.21;1;
1763943983763;Level 1;5;Sadness;Happiness;0.01;0.02;0.02;0.68;0.05;0.01;0.21;1;
1763943983776;Level 1;5;Sadness;Happiness;0.01;0.03;0.04;0.59;0.07;0.01;0.26;1;
1763943983791;Level 1;5;Sadness;Happiness;0.01;0.03;0.03;0.63;0.07;0.01;0.22;1;
1763943983887;Level 1;5;Sadness;Happiness;0.01;0.03;0.03;0.62;0.07;0.01;0.23;1;
1763943984021;Level 1;5;Sadness;Happiness;0.01;0.03;0.03;0.62;0.08;0.01;0.22;1;
1763943984154;Level 1;5;Sadness;Happiness;0.00;0.01;0.02;0.78;0.08;0.01;0.09;1;
1763943986196;Level 1;6;Happiness;Happiness;0.01;0.04;0.03;0.51;0.23;0.05;0.13;1;
1763943986315;Level 1;6;Happiness;Happiness;0.02;0.04;0.04;0.51;0.21;0.05;0.14;1;
1763943986483;Level 1;6;Happiness;Happiness;0.01;0.04;0.03;0.52;0.21;0.05;0.13;1;
1763943986616;Level 1;6;Happiness;Neutral;0.02;0.04;0.02;0.28;0.48;0.07;0.09;1;
1763943987448;Level 1;6;Happiness;Neutral;0.02;0.04;0.04;0.19;0.53;0.08;0.10;1;
1763943987463;Level 1;6;Happiness;Neutral;0.02;0.05;0.04;0.20;0.52;0.08;0.09;1;
1763943987478;Level 1;6;Happiness;Neutral;0.02;0.04;0.04;0.20;0.53;0.08;0.09;1;
1763943987491;Level 1;6;Happiness;Neutral;0.02;0.05;0.04;0.21;0.50;0.08;0.10;1;
1763943987505;Level 1;6;Happiness;Neutral;0.02;0.05;0.04;0.20;0.51;0.08;0.10;1;
1763943987519;Level 1;6;Happiness;Neutral;0.02;0.05;0.05;0.20;0.50;0.07;0.11;1;
1763943987616;Level 1;6;Happiness;Neutral;0.02;0.04;0.04;0.22;0.50;0.07;0.11;1;
1763943987750;Level 1;6;Happiness;Neutral;0.02;0.05;0.05;0.21;0.48;0.07;0.11;1;
1763943987916;Level 1;6;Happiness;Neutral;0.05;0.17;0.05;0.06;0.41;0.16;0.10;1;
1763943990024;Level 1;7;Sadness;Neutral;0.10;0.24;0.04;0.05;0.32;0.10;0.15;1;
1763943990148;Level 1;7;Sadness;Neutral;0.10;0.22;0.03;0.07;0.35;0.10;0.14;1;
1763943990281;Level 1;7;Sadness;Neutral;0.08;0.20;0.05;0.07;0.32;0.11;0.16;1;
1763943990447;Level 1;7;Sadness;Neutral;0.10;0.21;0.06;0.05;0.29;0.12;0.16;1;
1763943991260;Level 1;7;Sadness;Disgust;0.09;0.35;0.05;0.05;0.23;0.10;0.13;1;
1763943991283;Level 1;7;Sadness;Disgust;0.08;0.38;0.06;0.05;0.21;0.09;0.14;1;
1763943991296;Level 1;7;Sadness;Disgust;0.09;0.36;0.05;0.05;0.22;0.09;0.13;1;
1763943991311;Level 1;7;Sadness;Disgust;0.07;0.35;0.07;0.05;0.21;0.10;0.15;1;
1763943991339;Level 1;7;Sadness;Disgust;0.08;0.34;0.07;0.05;0.22;0.10;0.14;1;
1763943991324;Level 1;7;Sadness;Disgust;0.08;0.36;0.06;0.05;0.20;0.09;0.14;1;
1763943991447;Level 1;7;Sadness;Disgust;0.07;0.41;0.06;0.05;0.19;0.09;0.13;1;
1763943991580;Level 1;7;Sadness;Disgust;0.08;0.37;0.05;0.05;0.22;0.09;0.14;1;
1763943991714;Level 1;7;Sadness;Neutral;0.09;0.24;0.06;0.05;0.30;0.11;0.16;1;
1763943993678;Level 1;8;Happiness;Disgust;0.05;0.56;0.03;0.05;0.14;0.06;0.11;1;
1763943993794;Level 1;8;Happiness;Disgust;0.06;0.60;0.02;0.04;0.13;0.06;0.09;1;
1763943993960;Level 1;8;Happiness;Disgust;0.06;0.53;0.03;0.05;0.14;0.06;0.13;1;
1763943994094;Level 1;8;Happiness;Neutral;0.08;0.12;0.05;0.08;0.38;0.08;0.21;1;
1763943994899;Level 1;8;Happiness;Neutral;0.12;0.15;0.03;0.09;0.34;0.10;0.17;1;
1763943994913;Level 1;8;Happiness;Neutral;0.10;0.15;0.03;0.09;0.38;0.08;0.17;1;
1763943994926;Level 1;8;Happiness;Neutral;0.10;0.15;0.03;0.08;0.38;0.09;0.17;1;
1763943994948;Level 1;8;Happiness;Neutral;0.11;0.15;0.04;0.09;0.34;0.10;0.17;1;
1763943994962;Level 1;8;Happiness;Neutral;0.11;0.15;0.03;0.09;0.36;0.08;0.17;1;
1763943994975;Level 1;8;Happiness;Neutral;0.11;0.16;0.03;0.09;0.35;0.10;0.16;1;
1763943995094;Level 1;8;Happiness;Neutral;0.10;0.15;0.03;0.09;0.37;0.08;0.18;1;
1763943995227;Level 1;8;Happiness;Neutral;0.11;0.15;0.03;0.09;0.37;0.08;0.18;1;
1763943995394;Level 1;8;Happiness;Disgust;0.08;0.27;0.03;0.11;0.27;0.08;0.15;1;

